sampleID,pond,doy,year,time,depth_m,temp_C,do_sat,do_mgl,spcond_uScm,pH,chl_ugl,pc_ugl,
P23-240-W0-C,LakeviewWest,240,2023,13:33,1.25,23.2,84.4,7.28,289.2,7.4,138.16,13.78,
P23-240-W0-C,LakeviewWest,240,2023,13:33,1.5,23.1,79.3,6.75,287.3,7.22,155.64,15.36,
P23-247-W0-C,LakeviewWest,247,2023,11:20,0,25.2,136.2,11.24,336.4,9.36,91.57,10.43,
P23-247-W0-C,LakeviewWest,247,2023,11:20,0.25,25,133.6,10.95,336.6,9.17,92.39,12.04,
P23-247-W0-C,LakeviewWest,247,2023,11:20,0.5,24.4,69.7,5.55,337.1,7.67,131.29,14.92,
P23-247-W0-C,LakeviewWest,247,2023,11:20,0.75,23.6,21.4,1.75,337.2,7.18,164.35,18.07,
P23-247-W0-C,LakeviewWest,247,2023,11:20,1,22.6,5.3,0.44,348.4,6.85,323.05,33.89,
P23-248-S0-C,Strickers,248,2023,10:33,0,25.3,109.2,8.98,252,9.78,144,40.4,
P23-248-S0-C,Strickers,248,2023,10:33,0.25,25.2,106,8.72,251.3,9.74,160,41.4,
P23-248-S0-C,Strickers,248,2023,10:33,0.5,25.2,102.6,8.42,250.9,9.71,155,39.7,
P23-248-S0-C,Strickers,248,2023,10:33,0.75,25.2,95,7.68,249.7,9.55,300,53,
P23-248-T0-C,Tiedemans,248,2023,9:11,0,25.3,76.5,6.28,342.6,9.32,68,13.4,
P23-248-T0-C,Tiedemans,248,2023,9:11,0.25,25.3,75.4,6.19,343,9.32,80,12.9,
P23-248-T0-C,Tiedemans,248,2023,9:11,0.5,25.3,75.6,6.2,343,9.32,86,12.5,
P23-248-T0-C,Tiedemans,248,2023,9:11,0.75,25.3,9,0.8,354.1,7.6,170,28.8,
P23-261-S0-C,Strickers,261,2023,9:49,0,18.7,90.7,8.46,249.5,9.35,276.73,60.77,
P23-261-S0-C,Strickers,261,2023,9:49,0.25,18.7,92.1,8.53,249.5,9.38,268.78,59.63,
P23-261-S0-C,Strickers,261,2023,9:49,0.5,18.5,76.1,7.07,249,9.07,313.13,59.85,
P23-261-S0-C,Strickers,261,2023,9:49,0.75,18.6,66.6,6.22,250.9,8.53,413.5,69.84,
P23-261-T0-C,Tiedemans,261,2023,8:50,0,17.7,31.9,3.04,432.6,7.53,91.97,19.98,
P23-261-T0-C,Tiedemans,261,2023,8:50,0.25,17.6,29.7,2.83,427.6,7.49,113.33,19.42,
P23-261-T0-C,Tiedemans,261,2023,8:50,0.5,17.6,25.5,2.43,440.3,7.43,98.39,17.54,
P23-261-T0-C,Tiedemans,261,2023,8:50,0.75,17.8,18.8,1.78,539,7.32,96.57,16.32,
P23-261-W0-C,LakeviewWest,261,2023,11:07,0,19.5,95.2,8.55,328.2,7.91,138.83,15.04,
P23-261-W0-C,LakeviewWest,261,2023,11:07,0.25,18.7,57.4,5.38,320.3,7.58,136.24,10.76,
P23-261-W0-C,LakeviewWest,261,2023,11:07,0.5,18.5,34.5,3.26,321.6,7.31,143.78,15.7,
P23-261-W0-C,LakeviewWest,261,2023,11:07,0.75,18.4,24.8,2.31,323.5,7.22,162.44,15.09,
P23-261-W0-C,LakeviewWest,261,2023,11:07,1,18.4,18.3,1.72,325.5,7.18,192.87,16.2,
P23-276-S0-C,Strickers,276,2023,11:30,0,22.1,129,11.29,200.2,9.94,267.96,46.53,
P23-276-S0-C,Strickers,276,2023,11:30,0.25,21.9,136,12.18,203,10.06,242.11,47.56,
P23-276-S0-C,Strickers,276,2023,11:30,0.5,21.9,124.6,10.87,199.4,9.87,277.33,46.65,
P23-276-S0-C,Strickers,276,2023,11:30,0.75,21.8,107.2,9.36,195.3,9.64,311.64,49.36,
P23-276-T0-C,Tiedemans,276,2023,10:00,0,21.7,49.3,4.32,311.5,7.65,101.84,14.22,
P23-276-T0-C,Tiedemans,276,2023,10:00,0.25,21.7,46.7,4.11,308.3,7.65,124.19,14.41,
P23-276-T0-C,Tiedemans,276,2023,10:00,0.5,20.9,17.1,1.46,309.6,7.35,152.96,14.81,
P23-276-T0-C,Tiedemans,276,2023,10:00,0.75,20.7,7.8,0.67,308.4,7.27,167.65,16.2,
P23-276-W0-C,LakeviewWest,276,2023,12:45,0,24.6,137,11.49,286.4,9.03,76.23,11.96,
P23-276-W0-C,LakeviewWest,276,2023,12:45,0.25,23.5,128.4,10.87,290.3,8.9,92.15,15.51,
P23-276-W0-C,LakeviewWest,276,2023,12:45,0.5,20.5,62.1,4.86,285.7,7.76,111.28,16.78,
P23-276-W0-C,LakeviewWest,276,2023,12:45,0.75,20,21.6,1.87,284.3,7.25,129.68,18.83,
P23-276-W0-C,LakeviewWest,276,2023,12:45,1,19.8,5.7,0.51,286.5,6.97,176.79,20.46,
P23-290-S0-C,Strickers,290,2023,9:55,0,10.6,120,13.34,160.5,9.29,89.24,27.02,
P23-290-S0-C,Strickers,290,2023,9:55,0.25,10.2,106.1,12.1,160.3,8.74,251.33,36.41,
P23-290-S0-C,Strickers,290,2023,9:55,0.5,10.1,95.8,10.77,163.8,6.97,653.67,121.07,
P23-290-S0-C,Strickers,290,2023,9:55,0.75,10.6,9.2,0.95,245,6.8,105.66,33.95,
P23-290-S0-C,Strickers,290,2023,9:55,1,10.6,5.4,0.58,245.1,6.81,99.07,34.52,
P23-290-W0-C,LakeviewWest,290,2023,11:00,0,11.5,88.2,9.62,113.8,7.52,30.79,3.28,
P23-290-W0-C,LakeviewWest,290,2023,11:00,0.25,10.8,81.4,9.02,113.8,7.37,80.05,6.13,
P23-290-W0-C,LakeviewWest,290,2023,11:00,0.5,10.8,78.1,8.67,118.3,6.73,554.17,27.84,
P23-290-W0-C,LakeviewWest,290,2023,11:00,0.75,10.9,7.8,0.85,274.9,6.59,54.23,9.57,
P23-290-W0-C,LakeviewWest,290,2023,11:00,1,11,4,0.43,276.1,6.6,46.76,8.73,
P23-311-S0-C,Strickers,311,2023,10:45,0,9.4,104.2,11.97,167.8,7.86,157.44,18.26,
P23-311-S0-C,Strickers,311,2023,10:45,0.25,9.2,104.7,12.04,167.5,7.85,197.22,24.09,
P23-311-S0-C,Strickers,311,2023,10:45,0.5,9.1,104,11.94,167.1,7.82,184.22,25.58,
P23-311-S0-C,Strickers,311,2023,10:45,0.75,9,102.3,11.78,168.2,7.77,206.4,26.21,
P23-311-S0-C,Strickers,311,2023,10:45,1,9,100.2,11.55,168.3,7.71,294.08,30.61,
P23-311-T0-C,Tiedemans,311,2023,9:50,0,9.3,77,8.82,274.3,7.48,182.65,6.87,
P23-311-T0-C,Tiedemans,311,2023,9:50,0.25,9.1,74.5,8.57,273.6,7.46,215.88,8.92,
P23-311-T0-C,Tiedemans,311,2023,9:50,0.5,9,71.8,8.27,273,7.43,259.29,11.52,
P23-311-T0-C,Tiedemans,311,2023,9:50,0.75,9.1,68.9,7.93,272.8,7.4,285.88,11.95,
P23-311-W0-C,LakeviewWest,311,2023,11:50,0,10.1,92.2,10.36,113.3,7.58,76.26,2.12,
P23-311-W0-C,LakeviewWest,311,2023,11:50,0.25,10.2,91.6,10.26,113.4,7.48,97.73,2.67,
P23-311-W0-C,LakeviewWest,311,2023,11:50,0.5,9.4,70.9,8.16,113.2,7.28,120.62,3.39,
P23-311-W0-C,LakeviewWest,311,2023,11:50,0.75,8.5,54.2,6.33,114,7.11,116.86,3.65,
P23-311-W0-C,LakeviewWest,311,2023,11:50,1,8.1,23.9,2.84,118.2,6.88,172.1,5.65,
P24-060-F0-S,Forebay,60,2024,,0,4.3,96.8,12.26,3136,7.6,4.74,-0.35,
P24-060-S0-S,Strickers,60,2024,11:05,0,4.8,98.7,12.63,486.6,7.72,13.45,0.86,
P24-060-T0-S,Tiedemans,60,2024,10:43,0,4.1,83.5,10.92,377.9,7.73,80.39,1.41,
P24-060-T0-S,Tiedemans,60,2024,10:43,0.25,3.9,83.5,10.96,377.3,7.67,100.25,1.87,
P24-060-T0-S,Tiedemans,60,2024,10:43,0.5,3.8,82.9,10.91,346.6,7.63,105.14,2.01,
P24-060-T0-S,Tiedemans,60,2024,10:43,0.75,3.8,82.8,10.89,376.7,7.62,100.5,2.04,
P24-060-W0-S,LakeviewWest,60,2024,11:53,0,6.5,90.3,11.08,828,7.64,35.31,1.22,
P24-064-E0-V,Elver,64,2024,10:50,0,7.2,100.5,12.11,1726,8.16,39.21,0.85,
P24-064-L0-V,Lakeview,64,2024,10:23,0,8.4,99.5,11.68,956,8.37,22.84,-0.17,
P24-064-M0-V,McKee,64,2024,11:05,0,9.1,100.7,11.5,741,8.39,12.71,-0.01,
P24-064-O0-V,OrchidNorth,64,2024,10:09,0,8.1,102.4,12.05,531,8.64,37.55,0.68,
P24-075-F0-S,Forebay,75,2024,10:15,0,6.4,81.8,10.08,154.4,8.01,7.65,-0.31,
P24-075-S9-S,Strickers,75,2024,10:09,0,6.6,76.6,9.26,266.8,8.15,28.88,1.27,
P24-075-T0-S,Tiedemans,75,2024,9:35,0,7.8,69.3,8.02,296.4,8.13,35.69,0.24,
P24-075-T0-S,Tiedemans,75,2024,9:35,0.25,7.7,59.8,7.11,295,7.86,47.35,0.53,
P24-075-T0-S,Tiedemans,75,2024,9:35,0.5,7.5,56.5,6.75,295.2,7.71,57.34,0.67,
P24-075-T0-S,Tiedemans,75,2024,9:35,0.75,7.4,55.4,6.66,295.9,7.62,57.29,0.75,
P24-075-T0-S,Tiedemans,75,2024,9:35,1,7.4,55.8,6.71,295.5,7.56,58.42,1.08,
P24-075-W9-S,LakeviewWest,75,2024,10:40,0,9,98.3,11.28,611,8.12,30.22,0.16,
P24-138-F0-S,Forebay,138,2024,10:37,0,21.3,30.5,2.63,323.1,7.16,47.38,1.57,
P24-138-S0-C,Strickers,138,2024,9:54,0,21.2,180.6,15.46,324.7,10.45,54.38,6.81,
P24-138-S0-C,Strickers,138,2024,9:54,0.25,19.7,162.7,14.79,318.1,10.37,93.84,10.44,
P24-138-S0-C,Strickers,138,2024,9:54,0.5,19.3,150.4,13.85,307.3,10.28,105.51,10.24,
P24-138-S0-C,Strickers,138,2024,9:54,0.75,18.9,120.9,11.04,298.2,9.98,126.6,10.77,
P24-138-T0-C,Tiedemans,138,2024,9:35,0,20.7,64.8,5.66,343.1,7.38,65.44,2.64,
P24-138-T0-C,Tiedemans,138,2024,9:35,0.25,20,44.6,3.93,336.4,7.18,98.57,3.46,
P24-138-T0-C,Tiedemans,138,2024,9:35,0.5,19.7,38.2,3.43,336.3,7.11,119.77,3.97,
P24-138-T0-C,Tiedemans,138,2024,9:35,0.75,19.4,29.6,2.7,335.4,7,101.81,4.23,
P24-138-W0-C,LakeviewWest,138,2024,11:05,0,22.4,117.6,10.28,325.9,8.95,28.66,1.42,
P24-138-W0-C,LakeviewWest,138,2024,11:05,0.25,22.4,125.8,11.05,326.2,8.99,34.17,2.11,
P24-138-W0-C,LakeviewWest,138,2024,11:05,0.5,20.4,125.8,11.37,324.2,8.92,50.49,2.95,
P24-138-W0-C,LakeviewWest,138,2024,11:05,0.75,19.8,115.8,10.37,321.3,8.29,154.33,6.02,
P24-138-W0-C,LakeviewWest,138,2024,11:05,1,19.3,53.8,4.96,324.9,7.4,124.28,5.26,
P24-145-F0-S,Forebay,145,2024,10:45,0,17.8,11,1.03,197.2,6.44,58.25,1.38,
P24-145-S9-S,Strickers,145,2024,11:00,0,19.4,59.7,5.49,208.7,6.96,68.29,5.89,
P24-145-T0-C,Tiedemans,145,2024,10:07,0,19.7,94.2,8.66,243.1,7.98,95.8,4.99,
P24-145-W9-S,LakeviewWest,145,2024,11:30,0,19.7,67.2,6.14,186.3,6.95,84.3,4.05,
P24-150-F0-S,Forebay,150,2024,9:47,0,18.3,-1,-0.12,143.5,6.51,12.85,0.18,
P24-150-S0-C,Strickers,150,2024,10:42,0,19.3,143.7,13.57,159.3,9.05,24.05,3.36,
P24-150-S0-C,Strickers,150,2024,10:42,0.25,19.3,154.8,14.27,159.8,9.19,34.28,4.52,
P24-150-S0-C,Strickers,150,2024,10:42,0.5,19.2,155,14.33,159.8,9.21,39.77,5.79,
P24-150-S0-C,Strickers,150,2024,10:42,0.75,19.1,155.7,14.43,159.8,9.21,44.73,6.01,
P24-150-S0-C,Strickers,150,2024,10:42,1,18.8,153.1,14.15,159.5,9.06,49.84,6,
P24-150-T0-C,Tiedemans,150,2024,9:00,0,18.9,120.5,11.42,184.3,8.77,43.55,2.91,
P24-150-T0-C,Tiedemans,150,2024,9:00,0.25,18.1,132.5,12.53,184.2,9.02,67.58,4.14,
P24-150-T0-C,Tiedemans,150,2024,9:00,0.5,18,131.8,12.44,183.6,8.96,77.63,4.34,
P24-150-T0-C,Tiedemans,150,2024,9:00,0.75,17.9,123.2,11.68,183.5,8.61,75.61,4.15,
P24-150-T0-C,Tiedemans,150,2024,9:00,1,17.7,108.2,10.25,184.5,8.01,98.64,4.39,
P24-150-W0-C,LakeviewWest,150,2024,11:58,0,21.8,121.7,10.78,180.6,7.3,32.99,2.16,
P24-150-W0-C,LakeviewWest,150,2024,11:58,0.25,20.2,134.8,12.02,181.4,8.07,46.05,3.12,
P24-150-W0-C,LakeviewWest,150,2024,11:58,0.5,19.6,119.6,11.22,182.6,8.02,69.28,4.21,
P24-150-W0-C,LakeviewWest,150,2024,11:58,0.75,19.1,113.5,10.48,181.5,7.8,71.14,4.5,
P24-150-W0-C,LakeviewWest,150,2024,11:58,1,18.8,105.8,9.86,181.2,7.63,76.63,4.55,
P24-150-W0-C,LakeviewWest,150,2024,11:58,1.25,18.6,102.2,9.67,180.9,7.51,82.72,4.79,
P24-150-W0-C,LakeviewWest,150,2024,11:58,1.5,18.5,86.3,8.09,180.6,7.4,71.09,4.72,
P24-152-E9-S,Elver,152,2024,10:24,0,21.2,87.9,7.8,303.5,7.1,5.59,0.16,
P24-152-L9-S,Lakeview,152,2024,9:48,0,21,168.5,14.99,752,8.35,3.47,0.03,
P24-152-M9-S,McKee,152,2024,10:55,0,21.9,127.2,11.44,181,8.07,38.47,1.66,
P24-152-O9-S,OrchidNorth,152,2024,9:14,0,20.2,89.2,8.24,186.6,7.14,19.17,0.66,
P24-157-F0-S,Forebay,157,2024,9:35,0,21.9,4.1,0.32,132.3,6.69,20.8,0.44,
P24-157-S0-C,Strickers,157,2024,10:00,0,23.7,146.3,12.38,150.9,9.34,98.14,8.25,
P24-157-S0-C,Strickers,157,2024,10:00,0.25,23.7,148.2,12.53,151.2,9.43,98.07,9.1,
P24-157-S0-C,Strickers,157,2024,10:00,0.5,23.8,148.9,12.59,151.3,9.42,98.58,10.09,
P24-157-S0-C,Strickers,157,2024,10:00,0.75,23.7,146,12.39,150.9,9.35,111.06,9.7,
P24-157-T0-C,Tiedemans,157,2024,8:58,0,22.7,81.3,7,164.5,7.02,93.82,6.06,
P24-157-T0-C,Tiedemans,157,2024,8:58,0.25,22.8,76.8,6.62,164,7.19,101.44,6.08,
P24-157-T0-C,Tiedemans,157,2024,8:58,0.5,22.8,71.7,6.18,163.7,7.2,123.79,6.11,
P24-157-T0-C,Tiedemans,157,2024,8:58,0.75,22.7,67.8,5.87,162.4,7.15,129.19,6.04,
P24-157-T0-C,Tiedemans,157,2024,8:58,1,22.7,67,5.76,164.6,7.05,113.09,5.98,
P24-157-W0-C,LakeviewWest,157,2024,11:55,0,25.8,104.5,8.42,142.9,7.66,47.22,2.95,
P24-157-W0-C,LakeviewWest,157,2024,11:55,0.25,25,100.3,8.24,142.9,7.84,72.46,4.22,
P24-158-E9-S,Elver,158,2024,10:44,0,22.8,74.7,6.44,215.2,7.17,16.33,0.32,
P24-158-L9-S,Lakeview,158,2024,10:15,0,23,137.9,12.09,689,8.39,2.71,0.03,
P24-158-M9-S,McKee,158,2024,11:10,0,22.3,76.3,6.51,184.3,7.43,30.48,1.29,
P24-158-O9-S,OrchidNorth,158,2024,9:50,0,22.3,85.8,7.22,200.5,7.32,16.53,0.46,
P24-164-F0-S,Forebay,164,2024,10:04,0,23.3,86.8,7.36,302.1,6.91,31.29,1.28,
P24-164-S0-C,Strickers,164,2024,10:42,0,23.4,222.4,19.21,181.6,10.34,84.41,4.78,
P24-164-S0-C,Strickers,164,2024,10:42,0.25,23.2,238.9,20.41,182.9,10.36,96.06,5.88,
P24-164-S0-C,Strickers,164,2024,10:42,0.5,21.9,217.5,19.05,181.4,10.2,126.28,6.95,
P24-164-S0-C,Strickers,164,2024,10:42,0.75,20.7,171.5,15.17,160.3,9.86,187.82,9.95,
P24-164-T0-C,Tiedemans,164,2024,9:19,0,24,160.9,13.88,176.7,9.47,51.4,4.33,
P24-164-T0-C,Tiedemans,164,2024,9:19,0.25,22.2,161.2,13.92,182.3,9.46,97.75,5.89,
P24-164-T0-C,Tiedemans,164,2024,9:19,0.5,20.4,73.5,6.24,183.2,8.04,125.02,6.69,
P24-164-T0-C,Tiedemans,164,2024,9:19,0.75,19.8,58.1,5.25,182.7,7.69,148.6,7.03,
P24-164-W0-C,LakeviewWest,164,2024,11:45,0,27.2,153.8,13.15,184.2,8.55,38.03,2.21,
P24-164-W0-C,LakeviewWest,164,2024,11:45,0.25,24,194.8,16.63,183.3,9.2,97.68,3.78,
P24-164-W0-C,LakeviewWest,164,2024,11:45,0.5,21.9,186.7,16.03,181.1,8.72,159.41,6.74,
P24-164-W0-C,LakeviewWest,164,2024,11:45,0.75,21.1,117.2,10.47,181.5,7.65,184.57,7.32,
P24-164-W0-C,LakeviewWest,164,2024,11:45,1,20.9,27.2,2.26,184.2,6.81,327.66,13.05,
P24-170-F0-S,Forebay,170,2024,11:01,0,28.8,26.6,1.96,244.4,6.82,17.48,0.6,
P24-170-S0-C,Strickers,170,2024,10:16,0,26.9,160.8,12.85,168.5,9.95,105.63,9.12,
P24-170-S0-C,Strickers,170,2024,10:16,0.25,27,163.7,13.05,169.1,9.96,114.4,9.52,
P24-170-S0-C,Strickers,170,2024,10:16,0.5,26.9,161.2,12.85,168.2,9.94,128.59,9.71,
P24-170-S0-C,Strickers,170,2024,10:16,0.75,26.9,155.6,12.47,167.6,9.87,176.41,10.61,
P24-170-T0-C,Tiedemans,170,2024,11:29,0,28.5,180.1,13.96,191.7,9.66,95.61,12.31,
P24-170-T0-C,Tiedemans,170,2024,11:29,0.25,28.5,181.7,14.1,191.9,9.7,116.96,13.91,
P24-170-T0-C,Tiedemans,170,2024,11:29,0.5,28.5,182.1,14.14,192,9.72,134.76,14.37,
P24-170-T0-C,Tiedemans,170,2024,11:29,0.75,27.3,107.3,8.52,185.4,80.83,177.84,15.55,
P24-170-W0-C,LakeviewWest,170,2024,9:05,0,26.3,133.3,10.79,140.6,8.03,50.12,2.81,
P24-170-W0-C,LakeviewWest,170,2024,9:05,0.25,25.8,130.2,10.52,139.9,7.7,63.94,3.49,
P24-170-W0-C,LakeviewWest,170,2024,9:05,0.5,25.3,85.7,7.04,137.9,6.93,73.31,4.03,
P24-170-W0-C,LakeviewWest,170,2024,9:05,0.75,24.8,60,5.19,137.7,6.75,78.16,4.19,
P24-170-W0-C,LakeviewWest,170,2024,9:05,1,23.9,16.6,1.37,141.9,6.37,134.64,6.21,
P24-170-W0-C,LakeviewWest,170,2024,9:05,1.25,22.7,-2.7,-0.24,164.1,6.13,371.12,19.22,
P24-173-E9-S,Elver,173,2024,12:00,0,29.3,129.9,9.98,221.9,7.89,7.61,0.31,
P24-173-L9-S,Lakeview,173,2024,11:14,0,26.8,179.5,14.41,632,8.85,1.94,0.12,
P24-173-M9-S,McKee,173,2024,12:31,0,28.2,109.5,8.52,244.6,8.08,21.47,0.65,
P24-173-O9-S,OrchidNorth,173,2024,10:48,0,26,82.6,6.63,336.5,7.8,29.7,1.3,
P24-176-E9-S,Elver,176,2024,12:19,0,30.8,132.7,10.12,183.7,7.86,4.74,0.25,
P24-176-F0-S,Forebay,176,2024,11:30,0,26.8,125.7,9.86,140.3,8.59,83.06,7.49,
P24-176-L9-S,Lakeview,176,2024,10:19,0,26.4,210.4,16.97,609,8.82,3.61,0.12,
P24-176-M9-S,McKee,176,2024,13:00,0,29.1,133.8,10.12,182.8,7.95,17.27,0.54,
P24-176-O9-S,OrchidNorth,176,2024,9:54,0,24.4,71.3,5.94,154.1,7.25,15.87,0.47,
P24-176-S9-S,Strickers,176,2024,11:46,0,28.1,57.3,4.47,158.8,6.94,6.34,0.21,
P24-176-T0-S,Tiedemans,176,2024,11:04,0,29,348.8,26.81,202.9,10.31,48.13,16.07,
P24-176-W9-S,LakeviewWest,176,2024,10:44,0,25.6,179.6,14.61,122,9.26,104.72,14.08,
P24-178-F0-S,Forebay,178,2024,11:46,0,27.7,123,9.64,135.4,6.95,36.19,1.19,
P24-178-S0-C,Strickers,178,2024,10:50,0,26.9,209.8,16.74,141.4,9.95,48.23,11.15,
P24-178-S0-C,Strickers,178,2024,10:50,0.25,27,215.8,17.21,142.3,9.95,48.97,11.11,
P24-178-S0-C,Strickers,178,2024,10:50,0.5,26.7,206.4,16.51,140.6,9.9,50.41,11.55,
P24-178-S0-C,Strickers,178,2024,10:50,0.75,26.5,196.3,15.77,138.8,9.85,64.88,11.05,
P24-178-S0-C,Strickers,178,2024,10:50,1,25.8,94,7.66,133.9,8.35,177.2,13.97,
P24-178-T0-C,Tiedemans,178,2024,9:25,0,26.3,237.1,19.14,168.9,9.98,130.44,23.91,
P24-178-T0-C,Tiedemans,178,2024,9:25,0.25,26.3,239,19.27,169,9.98,136.32,23.35,
P24-178-T0-C,Tiedemans,178,2024,9:25,0.5,26.3,240.2,19.45,169.8,10.02,141.19,22.54,
P24-178-T0-C,Tiedemans,178,2024,9:25,0.75,26.3,255.2,20.58,171.4,10.05,147.78,22.45,
P24-178-W0-C,LakeviewWest,178,2024,12:31,0,31.2,361.4,26.86,206.6,10.37,52.76,12.26,
P24-178-W0-C,LakeviewWest,178,2024,12:31,0.25,27.8,292.3,22.93,191.1,10.3,137.79,22.57,
P24-178-W0-C,LakeviewWest,178,2024,12:31,0.5,26.9,133,10.52,152.5,9.82,127.9,18.8,
P24-178-W0-C,LakeviewWest,178,2024,12:31,0.75,26.2,97.3,7.85,153.8,9.1,153.75,21.05,
P24-178-W0-C,LakeviewWest,178,2024,12:31,1,26.1,84,6.83,153.6,8.89,143.71,21.24,
P24-178-W0-C,LakeviewWest,178,2024,12:31,1.25,25.9,43.6,3.56,149.8,7.9,125.78,17.69,
P24-178-W0-C,LakeviewWest,178,2024,12:31,1.5,25.4,2,0.16,148.9,7.21,130.97,16.06,
P24-183-E9-S,Elver,183,2024,10:41,0,,,10.29,154.5,8.56,7.08,0.18,
P24-183-F0-S,Forebay,183,2024,9:58,0,,,4.29,120.4,7.96,58.87,5.87,
P24-183-L9-S,Lakeview,183,2024,9:09,0,,,13.07,593,8.8,3.78,0.12,
P24-183-M9-S,McKee,183,2024,11:03,0,,,10.48,176,8.59,43.62,1.69,
P24-183-O9-S,OrchidNorth,183,2024,8:48,0,,,6.91,155.9,7.45,27.95,1.1,
P24-183-S9-S,Strickers,183,2024,10:11,0,,,5.47,182.5,7.07,52.07,1.67,
P24-183-T0-S,Tiedemans,183,2024,9:44,0,,,10.58,146.9,9.75,144.63,16.95,
P24-183-W9-S,LakeviewWest,183,2024,9:25,0,,,4.99,128.9,9.26,169.63,18.35,
P24-185-E9-S,Elver,185,2024,11:47,0,26.2,104.1,8.89,133.3,7.56,10.61,0.42,
P24-185-F0-S,Forebay,185,2024,11:17,0,24.8,62.8,5.25,126.4,7.26,10.95,0.27,
P24-185-L9-S,Lakeview,185,2024,9:14,0,22.7,93,8,571,8.65,3.51,0.07,
P24-185-M9-S,McKee,185,2024,12:13,0,22.8,82.1,7.07,128.7,7.95,24.71,0.81,
P24-185-O9-S,OrchidNorth,185,2024,8:48,0,20.9,77.5,6.91,97.3,7.67,10.27,0.28,
P24-185-S9-C,Strickers,185,2024,10:49,0,23.4,130,11.07,57.1,9.73,33.09,4.67,
P24-185-S9-C,Strickers,185,2024,10:49,0.25,22.8,127.9,11.01,95.1,9.71,37.74,5.22,
P24-185-S9-C,Strickers,185,2024,10:49,0.5,21.7,120.8,10.62,93.4,9.61,47.51,6.87,
P24-185-S9-C,Strickers,185,2024,10:49,0.75,21.4,99.3,8.8,90.4,9.28,45.51,7.27,
P24-185-S9-C,Strickers,185,2024,10:49,1,21.3,89,7.9,90.2,9.02,57.22,7.5,
P24-185-S9-C,Strickers,185,2024,10:49,1.25,21.2,80.4,7.13,87.9,8.49,76.8,10.35,
P24-185-T0-C,Tiedemans,185,2024,10:20,0,23.3,146.2,12.49,114.3,9.8,113.88,11.89,
P24-185-T0-C,Tiedemans,185,2024,10:20,0.25,23,146.9,12.6,114.8,9.82,139.67,14.02,
P24-185-T0-C,Tiedemans,185,2024,10:20,0.5,22.6,135.5,11.67,111.9,9.66,157.43,14.06,
P24-185-T0-C,Tiedemans,185,2024,10:20,0.75,22.4,130.7,11.33,111.4,9.62,177.11,13.64,
P24-185-T0-C,Tiedemans,185,2024,10:20,1,22.3,124.4,10.82,110.5,9.59,171.14,13.71,
P24-185-W9-S,LakeviewWest,185,2024,9:34,0.25,21.6,106.4,9.35,64.5,8.51,93.34,6.64,
P24-185-W9-S,LakeviewWest,185,2024,9:34,0.5,21,84.5,7.55,60,7.8,90.52,6.59,
P24-185-W9-S,LakeviewWest,185,2024,9:34,0.75,20.8,68.3,6.11,61.4,7.45,102.08,6.58,
P24-185-W9-S,LakeviewWest,185,2024,9:34,1,20.7,58.6,5.22,59.8,7.22,118.51,6.24,
